d,team,code,v
2023-06-25,TenQ,employee_engagement,99.9
2023-06-25,DriveSwitch,employee_engagement,99.7
2023-06-25,Rusted,employee_engagement,99.7
2023-06-25,AutoInfinite,employee_engagement,99.5
2023-06-25,SpeedLabs,employee_engagement,99.4
2023-06-25,Matic,employee_engagement,99.3
2023-06-25,ottobi,employee_engagement,99.3
2023-06-25,ROBOH,employee_engagement,98.8
2023-06-25,MileMode,employee_engagement,96.7
2023-06-25,Cjio,employee_engagement,95.5
2023-06-25,Kar,employee_engagement,94.3
2023-06-25,Caraxa,employee_engagement,100.0
2023-06-25,Fastun,employee_engagement,100.0
2023-06-25,Rush,employee_engagement,100.0
2023-06-25,CarLeap,employee_engagement,100.0
2023-06-25,DentCenter,employee_engagement,100.0
2023-06-25,Hoqa,employee_engagement,100.0
2023-06-25,Carvato,employee_engagement,100.0
2023-06-25,Worthwheel,employee_engagement,100.0
2023-06-25,Xuad,employee_engagement,100.0
2023-06-25,Wheelic,employee_engagement,100.0
2023-06-25,CarSpa,employee_engagement,100.0
2023-06-25,Evi,employee_engagement,99.9
2023-06-25,Teuso,employee_engagement,99.7
2023-06-25,Drivat,employee_engagement,99.6
2023-06-25,Amxu,employee_engagement,98.4
2023-06-25,NitroRide,employee_engagement,93.5
2023-06-25,rimovo,employee_engagement,87.5
2023-06-25,Turbo,employee_engagement,75.1
2023-06-25,Automovo,employee_engagement,100.0
2023-06-25,evCU,employee_engagement,100.0
2023-06-25,Drift,employee_engagement,100.0
2023-06-25,HXH,employee_engagement,100.0
2023-06-25,GIIQ,employee_engagement,100.0
2023-06-25,Carzio,employee_engagement,100.0
2023-06-25,caralo,employee_engagement,100.0
2023-06-25,Rollovo,employee_engagement,100.0
2023-06-25,VroomTime,employee_engagement,100.0
2023-06-25,Torque,employee_engagement,99.8
2023-06-25,Blazers,employee_engagement,99.8
2023-06-25,EliteTechs,employee_engagement,99.8
2023-06-25,Automotiq,employee_engagement,99.6
2023-06-25,Electronically,employee_engagement,99.2
2023-06-25,Drivesly,employee_engagement,99.1
2023-06-25,Slidyn,employee_engagement,98.6
2023-06-25,RYDI,employee_engagement,98.2
2023-06-25,EvolutionAuto,employee_engagement,98.1
2023-06-25,iAuto,employee_engagement,95.9
2023-06-25,Honkli,employee_engagement,87.2
2023-06-25,Tazox,interest_coverage,75.0
2023-06-25,ROBOH,interest_coverage,45.0
2023-06-25,Matic,interest_coverage,41.0
2023-06-25,fovro,interest_coverage,38.0
2023-06-25,Rusted,interest_coverage,33.0
2023-06-25,SpeedLabs,interest_coverage,27.0
2023-06-25,Motion,interest_coverage,24.0
2023-06-25,Kar,interest_coverage,22.0
2023-06-25,MileMode,interest_coverage,21.0
2023-06-25,Cjio,interest_coverage,14.0
2023-06-25,ottobi,interest_coverage,14.0
2023-06-25,Pitpo,interest_coverage,13.0
2023-06-25,DriveSwitch,interest_coverage,12.0
2023-06-25,Nyxx,interest_coverage,9.0
2023-06-25,TenQ,interest_coverage,8.0
2023-06-25,Carz,interest_coverage,7.0
2023-06-25,AutoInfinite,interest_coverage,7.0
2023-06-25,vusk,interest_coverage,5.0
2023-06-25,Evi,interest_coverage,22.0
2023-06-25,Fastun,interest_coverage,18.0
2023-06-25,Rush,interest_coverage,17.0
2023-06-25,Teuso,interest_coverage,17.0
2023-06-25,Drivat,interest_coverage,14.0
2023-06-25,CarLeap,interest_coverage,14.0
2023-06-25,Amxu,interest_coverage,13.0
2023-06-25,Hoqa,interest_coverage,12.0
2023-06-25,DentCenter,interest_coverage,12.0
2023-06-25,rimovo,interest_coverage,11.0
2023-06-25,NitroRide,interest_coverage,10.0
2023-06-25,Worthwheel,interest_coverage,9.0
2023-06-25,Carvato,interest_coverage,9.0
2023-06-25,CarSpa,interest_coverage,8.0
2023-06-25,Caraxa,interest_coverage,8.0
2023-06-25,Xuad,interest_coverage,6.0
2023-06-25,Wheelic,interest_coverage,5.0
2023-06-25,Turbo,interest_coverage,2.0
2023-06-25,iAuto,interest_coverage,78.0
2023-06-25,Honkli,interest_coverage,59.0
2023-06-25,evCU,interest_coverage,45.0
2023-06-25,Blazers,interest_coverage,25.0
2023-06-25,RYDI,interest_coverage,23.0
2023-06-25,Torque,interest_coverage,22.0
2023-06-25,Automovo,interest_coverage,20.0
2023-06-25,Drivesly,interest_coverage,16.0
2023-06-25,EvolutionAuto,interest_coverage,13.0
2023-06-25,Rollovo,interest_coverage,13.0
2023-06-25,Automotiq,interest_coverage,12.0
2023-06-25,Electronically,interest_coverage,12.0
2023-06-25,VroomTime,interest_coverage,11.0
2023-06-25,Carzio,interest_coverage,10.0
2023-06-25,Slidyn,interest_coverage,10.0
2023-06-25,caralo,interest_coverage,10.0
2023-06-25,GIIQ,interest_coverage,8.0
2023-06-25,EliteTechs,interest_coverage,8.0
2023-06-25,Drift,interest_coverage,6.0
2023-06-25,HXH,interest_coverage,4.0
2023-06-25,SpeedLabs,marketing_spend_rev,775.7
2023-06-25,Nyxx,marketing_spend_rev,801.3
2023-06-25,Tazox,marketing_spend_rev,851.6
2023-06-25,ROBOH,marketing_spend_rev,897.8
2023-06-25,Cjio,marketing_spend_rev,955.1
2023-06-25,MileMode,marketing_spend_rev,982.6
2023-06-25,TenQ,marketing_spend_rev,1025.0
2023-06-25,Kar,marketing_spend_rev,1087.3
2023-06-25,Motion,marketing_spend_rev,1094.3
2023-06-25,Matic,marketing_spend_rev,1099.7
2023-06-25,fovro,marketing_spend_rev,1146.7
2023-06-25,Carz,marketing_spend_rev,1211.3
2023-06-25,Pitpo,marketing_spend_rev,1214.7
2023-06-25,AutoInfinite,marketing_spend_rev,1224.7
2023-06-25,Rusted,marketing_spend_rev,1260.7
2023-06-25,DriveSwitch,marketing_spend_rev,1263.3
2023-06-25,ottobi,marketing_spend_rev,1362.3
2023-06-25,vusk,marketing_spend_rev,1864.3
2023-06-25,CarLeap,marketing_spend_rev,575.7
2023-06-25,Evi,marketing_spend_rev,601.6
2023-06-25,Wheelic,marketing_spend_rev,648.7
2023-06-25,Rush,marketing_spend_rev,678.2
2023-06-25,Worthwheel,marketing_spend_rev,822.1
2023-06-25,Fastun,marketing_spend_rev,840.1
2023-06-25,NitroRide,marketing_spend_rev,894.6
2023-06-25,Teuso,marketing_spend_rev,987.7
2023-06-25,rimovo,marketing_spend_rev,1004.3
2023-06-25,Drivat,marketing_spend_rev,1006.4
2023-06-25,Carvato,marketing_spend_rev,1024.6
2023-06-25,Amxu,marketing_spend_rev,1073.3
2023-06-25,Hoqa,marketing_spend_rev,1092.8
2023-06-25,Caraxa,marketing_spend_rev,1130.3
2023-06-25,DentCenter,marketing_spend_rev,1134.6
2023-06-25,Xuad,marketing_spend_rev,1190.8
2023-06-25,CarSpa,marketing_spend_rev,1267.7
2023-06-25,Turbo,marketing_spend_rev,1824.2
2023-06-25,iAuto,marketing_spend_rev,668.1
2023-06-25,evCU,marketing_spend_rev,687.3
2023-06-25,RYDI,marketing_spend_rev,710.3
2023-06-25,Honkli,marketing_spend_rev,746.1
2023-06-25,Blazers,marketing_spend_rev,826.4
2023-06-25,HXH,marketing_spend_rev,854.3
2023-06-25,VroomTime,marketing_spend_rev,881.3
2023-06-25,Automotiq,marketing_spend_rev,885.8
2023-06-25,Automovo,marketing_spend_rev,900.2
2023-06-25,GIIQ,marketing_spend_rev,938.6
2023-06-25,Drift,marketing_spend_rev,965.2
2023-06-25,Drivesly,marketing_spend_rev,970.3
2023-06-25,Rollovo,marketing_spend_rev,1002.9
2023-06-25,EliteTechs,marketing_spend_rev,1004.1
2023-06-25,caralo,marketing_spend_rev,1052.3
2023-06-25,EvolutionAuto,marketing_spend_rev,1091.1
2023-06-25,Carzio,marketing_spend_rev,1118.5
2023-06-25,Slidyn,marketing_spend_rev,1170.8
2023-06-25,Torque,marketing_spend_rev,1201.2
2023-06-25,Electronically,marketing_spend_rev,1247.8
2023-06-25,TenQ,e_cars_sales,2278996.0
2023-06-25,Rusted,e_cars_sales,2226052.0
2023-06-25,Nyxx,e_cars_sales,2118932.0
2023-06-25,Pitpo,e_cars_sales,2094433.0
2023-06-25,Carz,e_cars_sales,2027933.0
2023-06-25,fovro,e_cars_sales,1988702.0
2023-06-25,Matic,e_cars_sales,1946761.0
2023-06-25,vusk,e_cars_sales,1945926.0
2023-06-25,Tazox,e_cars_sales,1920605.0
2023-06-25,SpeedLabs,e_cars_sales,1846702.0
2023-06-25,DriveSwitch,e_cars_sales,1802097.0
2023-06-25,Motion,e_cars_sales,1609162.0
2023-06-25,ROBOH,e_cars_sales,1595926.0
2023-06-25,MileMode,e_cars_sales,1571807.0
2023-06-25,AutoInfinite,e_cars_sales,1488877.0
2023-06-25,Cjio,e_cars_sales,1301975.0
2023-06-25,Kar,e_cars_sales,1247359.0
2023-06-25,ottobi,e_cars_sales,1223994.0
2023-06-25,Hoqa,e_cars_sales,2602844.0
2023-06-25,Caraxa,e_cars_sales,2415549.0
2023-06-25,Rush,e_cars_sales,2327214.0
2023-06-25,Teuso,e_cars_sales,2127466.0
2023-06-25,Amxu,e_cars_sales,1981.0
2023-06-25,Fastun,e_cars_sales,1931376.0
2023-06-25,Evi,e_cars_sales,1840204.0
2023-06-25,NitroRide,e_cars_sales,1761071.0
2023-06-25,CarLeap,e_cars_sales,1754066.0
2023-06-25,Carvato,e_cars_sales,1672201.0
2023-06-25,DentCenter,e_cars_sales,1632832.0
2023-06-25,Xuad,e_cars_sales,1594128.0
2023-06-25,CarSpa,e_cars_sales,1575805.0
2023-06-25,Worthwheel,e_cars_sales,1571628.0
2023-06-25,Turbo,e_cars_sales,1542814.0
2023-06-25,Wheelic,e_cars_sales,1414596.0
2023-06-25,rimovo,e_cars_sales,1399.0
2023-06-25,Drivat,e_cars_sales,1306.0
2023-06-25,Blazers,e_cars_sales,2338675.0
2023-06-25,Automotiq,e_cars_sales,2110242.0
2023-06-25,Rollovo,e_cars_sales,2041.0
2023-06-25,Automovo,e_cars_sales,1996780.0
2023-06-25,evCU,e_cars_sales,1938888.0
2023-06-25,EliteTechs,e_cars_sales,1917412.0
2023-06-25,VroomTime,e_cars_sales,1874722.0
2023-06-25,Electronically,e_cars_sales,1821118.0
2023-06-25,HXH,e_cars_sales,1785739.0
2023-06-25,Drivesly,e_cars_sales,1781705.0
2023-06-25,iAuto,e_cars_sales,1689704.0
2023-06-25,Slidyn,e_cars_sales,1597752.0
2023-06-25,Torque,e_cars_sales,1528618.0
2023-06-25,Carzio,e_cars_sales,1509790.0
2023-06-25,RYDI,e_cars_sales,1484.0
2023-06-25,Honkli,e_cars_sales,1451439.0
2023-06-25,EvolutionAuto,e_cars_sales,1430137.0
2023-06-25,Drift,e_cars_sales,1348686.0
2023-06-25,caralo,e_cars_sales,1322163.0
2023-06-25,GIIQ,e_cars_sales,1293964.0
2023-06-25,Carz,co2_penalty,-1475.4
2023-06-25,vusk,co2_penalty,-1431.6
2023-06-25,TenQ,co2_penalty,-1096.3
2023-06-25,fovro,co2_penalty,-1089.0
2023-06-25,Nyxx,co2_penalty,-1001.5
2023-06-25,Pitpo,co2_penalty,-598.6
2023-06-25,Matic,co2_penalty,-582.9
2023-06-25,Rusted,co2_penalty,-488.2
2023-06-25,SpeedLabs,co2_penalty,-286.3
2023-06-25,DriveSwitch,co2_penalty,-91.5
2023-06-25,ROBOH,co2_penalty,-51.8
2023-06-25,Tazox,co2_penalty,-46.3
2023-06-25,MileMode,co2_penalty,183.6
2023-06-25,Kar,co2_penalty,1219.3
2023-06-25,AutoInfinite,co2_penalty,1299.0
2023-06-25,Cjio,co2_penalty,1305.6
2023-06-25,ottobi,co2_penalty,1822.5
2023-06-25,Motion,co2_penalty,1841.0
2023-06-25,Hoqa,co2_penalty,-1886.3
2023-06-25,Caraxa,co2_penalty,-1686.6
2023-06-25,Rush,co2_penalty,-1558.3
2023-06-25,Teuso,co2_penalty,-995.3
2023-06-25,Amxu,co2_penalty,-835.6
2023-06-25,Turbo,co2_penalty,-640.9
2023-06-25,Fastun,co2_penalty,-596.7
2023-06-25,DentCenter,co2_penalty,-381.5
2023-06-25,Evi,co2_penalty,-356.4
2023-06-25,Carvato,co2_penalty,-315.0
2023-06-25,Wheelic,co2_penalty,-183.5
2023-06-25,CarSpa,co2_penalty,-66.0
2023-06-25,NitroRide,co2_penalty,13.1
2023-06-25,Worthwheel,co2_penalty,21.5
2023-06-25,CarLeap,co2_penalty,126.8
2023-06-25,Xuad,co2_penalty,322.7
2023-06-25,Drivat,co2_penalty,809.5
2023-06-25,rimovo,co2_penalty,979.0
2023-06-25,Blazers,co2_penalty,-1369.1
2023-06-25,Rollovo,co2_penalty,-1123.8
2023-06-25,Automotiq,co2_penalty,-864.8
2023-06-25,EliteTechs,co2_penalty,-825.3
2023-06-25,Electronically,co2_penalty,-485.1
2023-06-25,Drivesly,co2_penalty,-476.9
2023-06-25,Torque,co2_penalty,-350.3
2023-06-25,evCU,co2_penalty,-303.8
2023-06-25,Automovo,co2_penalty,-214.7
2023-06-25,HXH,co2_penalty,-214.7
2023-06-25,iAuto,co2_penalty,-196.8
2023-06-25,Honkli,co2_penalty,135.9
2023-06-25,Slidyn,co2_penalty,138.0
2023-06-25,VroomTime,co2_penalty,277.6
2023-06-25,Carzio,co2_penalty,292.1
2023-06-25,GIIQ,co2_penalty,370.4
2023-06-25,EvolutionAuto,co2_penalty,590.9
2023-06-25,RYDI,co2_penalty,694.6
2023-06-25,caralo,co2_penalty,1109.9
2023-06-25,Drift,co2_penalty,1557.3
